1, 0.746762, 1.03598
0, 0.238456, 1.11106
0, 0.278861, 1.00978
0, 0.251916, 1.06792
0, 0.393463, -0.288618
0, 0.413041, 1.08586
1, 0.311962, 1.10925
1, 0.317271, 1.09686
1, 0.72132, -0.386734
0, 0.810592, 0.590663
0, 0.722585, 0.333114
0, 0.271503, 1.09577
0, 0.202834, 1.11139
1, 0.649703, 1.11115
0, 0.787182, 0.864481
0, 0.249555, 1.09411
0, 0.68696, -0.378384
1, 0.254011, 1.06389
0, 0.574572, 1.08007
0, 0.454965, -0.341348
0, 0.225976, 0.0864024
1, 0.482838, 1.08939
0, 0.788306, 0.345622
1, 0.226338, 1.1111
1, 1.13792, 1.10378
1, 0.566559, -0.384659
0, 0.285589, 1.11145
0, 0.821362, 1.11045
1, 0.227776, 1.06086
1, 0.3757, 0.272114
1, 0.213714, 0.784577
1, 0.626497, -0.362336
1, 0.521667, 1.10457
1, 0.837177, -0.3784
1, 0.249882, 1.1027
0, 0.614106, 1.10865
1, 0.21305, 0.660704
0, 0.806895, 1.06977
0, 0.240727, 1.11024
1, 0.762643, 1.11047
0, 0.377728, 1.0839
0, 0.353553, 1.11102
1, 0.413248, 1.11114
0, 0.597623, 0.521574
1, 0.296154, 0.668876
0, 0.506555, 1.05153
0, 0.646729, 1.01472
0, 0.837322, 1.07596
1, 0.365133, 1.02696
1, 0.619087, 1.1094
1, 0.41705, 1.07258
0, 0.335859, 1.09316
0, 0.742362, 1.09441
0, 0.831194, 1.10744
0, 0.242851, -0.395279
1, 0.763134, 0.607918
1, 0.794062, 1.05946
0, 0.375161, 1.04026
1, 0.442003, 1.07296
0, 0.208387, 1.10313
1, 0.524571, 1.10753
0, 0.69589, 1.11127
1, 0.228977, 1.11137
1, 0.383997, 0.937398
0, 0.28615, 1.10163
1, 0.849273, 0.868525
1, 0.350986, 1.10904
0, 0.350588, 0.324763
0, 0.597822, 1.09807
1, 0.654389, 1.1095
1, 0.437015, 0.698031
1, 0.230424, 0.491265
0, 0.818182, 1.0577
1, 0.422809, -0.379479
0, 0.598893, 1.09385
1, 0.271787, -0.283398
1, 0.402836, 0.579088
1, 0.285742, 1.05852
0, 0.296819, 0.846812
1, 0.322129, -0.383204
0, 0.614106, 1.1048
1, 0.633783, 1.11144
1, 0.503869, 1.04327
1, 0.236169, 0.418559
1, 0.71522, 1.09091
1, 0.424565, 1.09216
0, 0.314688, 1.11141
1, 0.372871, 1.11145
0, 0.271211, 0.890265
0, 0.272801, 1.10982
0, 0.695008, 1.11058
0, 0.553755, -0.39681
0, 0.698768, 1.10848
0, 0.52852, 0.7971
1, 0.828923, 1.10138
1, 0.216988, -0.45953
1, 0.415296, 0.679527
1, 0.823751, 1.11145
1, 0.729845, 1.10968
1, 0.382408, 1.10566
1, 0.294702, -0.350282
1, 0.75368, 1.11134
0, 0.481973, 0.926271
0, 0.346721, 0.632415
0, 0.370324, 1.00603
1, 0.343595, 1.05435
0, 0.456522, 1.03087
0, 0.480409, 1.10917
0, 0.876411, 1.10029
1, 0.869948, 1.1047
1, 0.468063, 1.111
1, 0.412035, 1.10054
1, 0.298971, 1.09669
1, 0.608024, -0.38641
1, 0.269564, 1.09685
0, 0.369072, -0.195899
0, 0.244875, 1.11143
1, 0.330076, 1.11141
1, 0.805307, 1.0489
0, 0.795729, 1.1029
1, 0.601925, 1.03593
1, 0.463343, 1.0325
0, 0.360979, 0.956549
0, 0.841905, 1.09572
0, 0.791923, 1.11042
0, 0.396311, -0.28008
1, 0.714547, 0.552128
0, 0.25297, 1.05456
1, 0.701101, -0.339038
1, 0.449216, 0.691062
0, 0.550943, 1.08783
1, 0.418447, 0.716931
1, 0.694052, 1.05574
1, 0.677924, -0.384122
0, 0.228595, 1.1101
1, 0.319251, 1.10772
0, 0.407417, 1.03751
1, 0.67861, 1.10889
0, 0.311737, -0.123799
0, 0.223043, 1.11073
1, 0.817867, 0.864582
0, 0.28915, 0.870319
0, 0.486877, -0.373076
1, 0.211427, 1.1114
1, 0.401889, 1.11019
1, 0.762643, 1.10299
1, 0.538247, -0.45695
1, 0.659434, 1.10188
1, 0.29585, 0.993804
1, 0.731497, -0.394231
0, 0.386298, 1.05386
0, 0.385922, -0.459129
1, 0.292026, 1.03631
1, 0.268927, 0.784276
0, 0.491522, -0.172292
1, 0.724717, 1.10605
0, 0.817053, 1.03565
1, 0.807464, 1.1056
1, 0.638028, 1.08795
1, 0.477691, 1.0485
0, 0.874634, 1.02547
1, 0.431807, 1.06747
1, 0.296809, 0.361123
0, 0.372383, -0.459662
1, 0.305691, 1.08192
1, 0.272801, 1.06176
1, 0.488597, 1.11142
1, 0.339326, 1.11066
0, 0.220922, 1.09169
1, 0.36044, 1.10822
0, 0.248891, -0.180028
0, 0.415647, -0.387649
0, 0.353762, 1.05401
1, 0.443311, 1.10866
0, 0.799074, 0.984776
0, 0.515851, 1.11145
1, 0.555521, 1.03371
0, 0.312609, 1.08958
0, 0.527248, 1.08081
1, 0.888505, 1.02442
1, 0.277903, 0.516572
1, 0.206849, 1.07458
0, 0.414179, 1.10973
1, 0.722994, 1.00815
0, 0.850272, 1.08982
0, 0.718551, 1.10649
1, 0.518165, 1.05049
0, 0.28386, 1.06645
1, 0.829656, 1.06665
1, 0.580895, 0.917343
0, 0.48367, 1.1001
1, 0.3006, 0.493539
1, 0.216988, 1.1106
1, 0.527248, 1.10998
0, 0.219388, 0.992578
1, 0.285925, 0.917017
1, 0.282335, 1.00267
1, 0.448072, 1.11116
0, 0.460785, 1.05468
0, 0.231603, 1.10832
0, 0.294702, 1.06892
1, 0.300128, -0.459907
1, 0.260647, 0.619713
1, 0.263055, 1.10415
1, 0.660082, 1.11104
0, 0.260115, 1.07674
1, 0.709435, 1.10552
0, 0.41401, 0.934907
1, 0.443728, 0.760719
1, 0.241459, 0.405602
0, 0.585198, 1.10576
1, 0.326314, 1.09689
1, 0.302052, -0.458777
1, 0.541596, 1.10089
1, 0.359021, -0.457101
0, 0.414858, -0.351271
0, 0.769055, 1.1044
1, 0.507702, 1.09066
1, 0.836064, 1.11141
0, 0.261371, -0.459316
0, 0.296012, 1.10102
1, 0.250949, 1.11099
1, 0.928172, 0.994097
1, 0.206087, 1.11037
1, 0.262377, 1.01868
0, 0.354844, 1.05848
0, 0.228799, 0.892668
1, 0.70421, 1.09797
1, 0.560697, 1.10623
1, 0.656766, 1.08791
1, 0.441306, 1.08988
1, 0.437015, 0.652569
1, 0.469133, 0.900653
1, 0.412035, 1.03845
1, 0.402073, 1.10456
0, 0.572759, 1.10886
1, 0.716622, 1.11132
1, 0.200811, -0.392973
0, 0.556897, 1.10888
0, 0.613936, 1.10997
1, 0.225387, 1.01617
1, 0.592891, 1.11099
1, 0.518165, -0.319694
0, 0.396112, 1.11033
1, 0.51853, 1.08416
1, 0.432209, 1.02243
1, 0.74296, 1.0603
1, 0.681323, 1.09059
1, 0.755555, 0.653541
1, 0.334982, 1.09087
1, 0.296154, 0.699822
0, 0.247261, 1.08895
1, 0.474888, 1.10908
1, 0.309121, 1.10658
1, 0.221843, 1.11128
0, 0.203088, 0.947787
1, 0.566559, 1.08411
1, 0.825607, 1.1012
1, 0.284193, -0.368191
1, 0.579102, 1.06041
1, 0.990512, 1.09473
0, 0.550614, 1.06178
0, 0.788959, 1.02218
1, 0.316402, 1.11142
1, 0.298842, 0.900986
0, 0.841115, 0.859846
1, 0.782528, 1.07112
0, 0.439525, 1.06528
0, 0.308847, 0.400242
0, 0.456522, -0.284815
1, 0.571225, 0.68263
0, 0.771728, 0.93119
1, 0.784859, 1.11074
1, 0.369021, 1.10353
0, 0.556631, -0.22526
1, 0.329373, 1.06247
0, 0.796148, 1.10382
1, 0.282004, 1.11027
1, 0.212352, 1.09939
1, 0.828595, 1.00675
1, 0.601846, 1.1111
0, 0.609936, -0.360353
0, 0.226661, 1.11143
0, 0.713655, 1.09417
0, 0.367578, -0.415494
0, 0.314206, 0.967622
1, 0.659305, 1.08176
1, 0.410012, 1.1022
0, 0.293399, 1.11129
0, 0.399169, -0.459671
1, 0.608967, 0.942567
1, 0.284896, 0.953513
1, 0.389079, -0.257124
0, 0.247906, -0.414185
0, 0.221546, -0.403171
1, 0.443979, 1.08787
1, 0.808419, 1.02619
0, 0.34108, 1.09547
0, 0.73495, 1.08218
0, 0.214006, 1.05544
1, 0.598505, 1.02671
0, 0.665134, -0.398485
0, 0.402602, 1.09937
1, 0.877343, 1.10242
0, 0.593972, -0.45677
1, 0.721934, 0.153162
1, 0.466718, 0.762081
1, 0.206087, 1.11145
0, 0.380289, 1.10755
0, 0.482838, -0.457629
1, 0.554897, 1.02224
1, 0.201461, -0.276721
0, 0.204102, 1.11135
0, 0.466718, 1.06399
1, 0.816412, 1.09961
0, 0.432209, 1.04342
1, 0.668138, 0.999641
1, 0.570528, 1.02983
1, 0.259899, 1.09652
0, 0.371491, -0.380168
1, 0.376496, -0.45844
1, 0.742362, 1.03876
1, 0.256189, 0.0722022
1, 0.602712, 1.0433
1, 0.726495, 1.08436
0, 0.809855, 1.09779
0, 0.786333, 1.06773
1, 0.437789, 1.0901
0, 0.406905, -0.330082
1, 0.518165, 1.01808
1, 0.73463, 1.08934
0, 0.527248, -0.404536
1, 0.292586, 0.669355
0, 0.798314, -0.392349
0, 0.392945, 0.972714
1, 0.299664, 0.848404
1, 0.348028, 1.10434
1, 0.429994, 0.974393
0, 0.460165, 1.11082
0, 0.488, 0.979819
0, 0.269935, 1.08163
1, 0.831313, 0.598634
1, 0.605335, 1.06549
1, 0.253764, 1.02964
1, 1.26726, 1.09975
0, 0.271503, 1.10733
1, 0.797078, 1.11094
0, 0.263132, 1.09005
0, 0.785129, 1.09936
1, 0.524571, 1.09206
1, 0.806427, 0.900023
1, 0.437297, -0.37043
1, 0.508346, 1.09696
0, 0.225224, -0.459498
1, 0.807662, 1.01206
1, 0.833225, 1.11056
0, 0.404588, 1.08478
1, 0.201804, 1.11078
0, 0.318293, -0.404538
1, 0.46716, 1.09892
0, 0.526866, 1.0666
1, 0.731497, 1.10949
1, 0.781715, 0.264327
1, 0.749159, 1.10305
1, 0.712325, 0.999293
0, 0.364639, -0.378291
1, 0.332385, 1.10846
1, 0.431781, 1.11034
1, 0.204077, 1.07915
1, 0.250734, 0.724379
1, 0.605119, 1.10752
0, 0.431807, 1.06218
1, 0.358435, 1.0168
1, 0.721062, 1.08742
1, 0.486406, 1.03674
0, 0.209648, 1.10745
0, 0.652967, 1.0948
0, 0.210629, 1.10739
0, 0.829802, 0.237166
0, 0.220542, 1.10814
0, 0.363826, -0.45976
1, 0.50344, 0.975077
1, 0.2374, 0.986344
0, 0.333762, -0.455151
0, 0.820169, 1.03936
0, 0.26536, 1.08585
0, 0.296361, -0.31823
1, 0.352549, 1.10966
1, 0.654285, -0.453149
1, 0.619948, 1.1072
0, 0.24067, 0.768227
1, 0.621569, 1.11091
0, 0.335176, 1.11103
0, 0.412809, 0.441349
1, 0.329881, 0.976278
1, 0.558046, 1.10662
0, 0.249185, -0.354204
1, 0.509661, 1.0367
0, 0.498495, 0.67273
1, 0.248377, 1.08628
1, 0.345994, 1.10584
1, 0.778887, 1.08011
1, 0.726059, 1.01839
0, 0.244688, 1.1111
0, 0.419725, -0.451962
1, 0.514585, 1.05369
1, 0.263502, 1.08456
1, 0.403905, 1.09068
0, 0.5999, 0.556223
0, 0.29346, 0.938241
0, 0.226117, -0.381441
0, 0.437789, 1.10909
0, 0.850488, 1.10945
0, 0.83368, 1.11136
1, 0.437789, 1.04143
1, 0.698768, 1.10924
1, 0.601013, 1.08445
0, 0.818198, 1.08103
1, 0.644754, 1.10408
1, 0.537994, 0.801849
0, 0.218066, 1.11118
1, 0.461782, 1.0966
1, 0.870732, -0.281625
0, 0.252443, 1.10264
1, 0.665814, 0.770074
0, 0.499557, 1.10533
1, 0.498821, 1.10053
1, 0.350588, -0.459048
1, 0.565392, 1.10992
0, 0.262418, -0.380528
1, 0.200924, -0.31904
1, 0.722556, -0.31593
0, 0.240402, 1.08547
1, 0.320698, -0.447204
1, 0.830975, -0.319876
0, 0.239791, -0.151872
1, 0.438706, 1.0748
1, 0.765992, -0.0835339
0, 0.552272, 0.937135
1, 0.433639, 1.03297
0, 0.451026, 1.10193
1, 0.597822, 1.11079
0, 0.58158, -0.43644
1, 0.506555, -0.397458
1, 0.267457, 1.09848
0, 0.207196, 1.07631
1, 0.350272, 1.10337
1, 0.226117, 1.11078
1, 0.235896, 1.11103
0, 0.857392, -0.24175
1, 0.626497, 1.11126
1, 0.72986, -0.401443
1, 0.206456, -0.428641
1, 0.549898, -0.459211
1, 0.849745, 1.05402
0, 0.596816, 0.845029
0, 0.295925, -0.400827
1, 0.75067, 0.412982
1, 0.420678, -0.382721
0, 0.388641, -0.398996
0, 0.599956, 1.05522
1, 0.311962, -0.456569
0, 0.879309, 0.848031
0, 0.378117, -0.458905
0, 0.68696, 1.07791
0, 0.229775, 1.11096
0, 0.697232, 1.11142
0, 0.305074, 1.10716
1, 0.525612, 0.276104
0, 0.277448, 1.11084
1, 0.554897, 1.00668
1, 0.293549, 0.983717
1, 0.605335, 1.11146
1, 0.887961, 0.637236
0, 0.668648, 1.03399
0, 0.597822, 1.11129
0, 0.409134, 1.09852
0, 0.201804, -0.195388
0, 0.502471, 1.07687
0, 0.32674, -0.392668
0, 0.318293, -0.457817
1, 0.308836, 0.841824
1, 0.527881, 1.0589
0, 0.226661, -0.26015
0, 0.240727, 0.323517
1, 0.579555, -0.336672
1, 0.224764, 0.893272
1, 0.564557, 1.06995
1, 0.750803, 1.1114
1, 0.674113, 0.646517
1, 0.457496, 1.0661
1, 0.319509, -0.459319
0, 0.203367, 1.09767
0, 0.56358, 1.00469
1, 0.805041, -0.347098
1, 0.484609, 1.06501
1, 0.258103, 1.11058
0, 0.295651, 1.11085
1, 0.709799, 1.11111
0, 0.305913, -0.459813
1, 0.320698, 1.10208
0, 0.548465, 1.10975
1, 0.59004, 1.1059
1, 0.417692, 1.10063
0, 0.203952, 1.11101
0, 0.407417, -0.37484
1, 0.575807, 0.759219
0, 0.841504, 1.10444
1, 0.449787, 1.10637
1, 0.52045, 1.05503
0, 0.78057, -0.391598
0, 0.330716, 1.11145
1, 0.425132, -0.398239
0, 0.422792, 1.09128
1, 0.841692, 0.732708
1, 0.73627, 1.10802
1, 0.483278, 1.03126
1, 0.319998, 0.493908
1, 0.493593, 1.03405
1, 0.437789, 1.09123
1, 0.42622, -0.372907
0, 0.72294, 1.0958
1, 0.495563, 1.00559
0, 0.215688, -0.459201
1, 0.783724, 0.999004
1, 0.83636, 0.919738
0, 0.696804, 1.0907
1, 0.654044, 1.10532
1, 0.372871, 0.961826
1, 0.400211, 1.06362
0, 0.685325, 1.02886
1, 0.586649, 1.10958
0, 0.809779, -0.455838
1, 0.223711, 0.865678
0, 0.250859, 1.03666
0, 0.326203, 0.999782
1, 0.338102, 1.09323
1, 0.833823, 1.09422
0, 0.810202, 1.1011
1, 0.223699, -0.334479
0, 0.498821, -0.394693
0, 0.271473, 1.09426
0, 0.809551, 0.982904
1, 0.826804, 1.01201
1, 0.735216, 1.11105
1, 0.254465, 1.07961
0, 0.853576, 0.946284
0, 0.591939, 1.06118
0, 0.825471, 1.06737
0, 0.525173, 0.601993
0, 0.297136, 1.11085
0, 0.451375, 1.051
0, 0.403549, 1.10896
1, 0.210133, 1.10277
0, 0.406905, 0.645717
0, 0.665814, 1.09926
1, 0.361621, 1.08293
1, 0.30382, 1.10167
0, 0.834248, 0.664431
1, 0.69806, 0.372405
1, 0.331951, 1.11004
1, 0.336633, 1.10863
1, 0.820311, 0.992479
1, 0.785129, 1.10444
1, 0.202834, -0.384825
0, 0.552046, -0.401259
1, 0.480809, 1.11131
1, 0.513545, 1.11078
0, 0.444486, -0.029232
1, 0.672042, 1.03376
0, 0.823052, -0.388951
1, 0.245269, -0.458976
0, 0.549631, 0.753796
1, 0.454965, -0.388906
0, 0.66745, 1.11107
1, 0.779853, 0.927392
0, 0.310563, -0.459863
1, 0.694753, -0.390537
0, 0.666529, 1.1106
0, 0.601846, 1.10648
1, 0.797706, 1.10133
1, 0.571523, 0.743036
0, 0.348066, 1.10186
0, 0.472525, 1.02413
0, 0.361621, 1.10115
1, 0.533915, 1.11006
1, 0.759613, 1.11143
1, 0.206456, 1.10592
0, 0.342603, 1.0695
0, 0.534333, 1.06203
1, 0.233164, 1.04919
0, 0.31145, 0.838998
0, 0.571086, 1.10734
1, 0.474795, 1.11146
1, 0.638246, 1.05991
1, 0.371181, -0.450568
1, 0.365133, 1.10212
1, 0.307708, 1.07786
0, 0.616775, 0.963804
1, 0.415296, 1.11069
0, 0.736698, 1.11068
0, 0.886784, 1.0801
0, 0.251916, 0.400046
1, 0.238158, 1.00253
1, 0.73627, -0.458356
0, 0.413301, 1.10906
0, 0.439166, 1.10887
0, 0.423329, 1.04584
1, 0.787957, 1.11136
1, 0.391594, 1.08028
0, 0.348028, -0.136457
0, 0.215991, -0.459697
1, 0.712841, 1.09787
0, 0.331368, -0.459768
0, 0.386298, 1.07088
1, 0.752577, -0.328473
0, 0.432209, 0.721912
0, 0.790189, 1.10883
0, 0.38114, -0.311164
1, 0.222238, -0.375684
0, 0.565392, 1.09845
1, 0.881912, 1.09932
1, 0.820311, 1.1106
1, 0.378695, 1.11042
1, 0.790598, 1.11133
1, 0.52106, 1.10589
0, 0.495859, 1.03435
1, 0.426668, 1.06582
1, 0.824394, 1.10987
0, 0.243267, 1.1066
0, 0.595213, -0.40369
0, 0.713513, 1.10972
0, 0.634407, 1.10976
1, 0.225855, 0.914234
1, 0.519772, 1.08526
1, 0.68773, 0.989892
1, 0.585323, 1.10473
0, 0.491022, 1.10704
1, 0.440424, 1.10794
0, 0.458106, 1.10097
1, 0.663985, 1.09259
1, 0.366127, 1.10368
0, 0.399454, 1.06022
0, 0.233164, 0.659016
1, 0.322694, 0.819498
1, 0.372225, 1.11077
0, 0.264469, -0.459195
1, 0.426668, 1.10545
1, 0.79301, 1.11018
1, 0.595585, 1.10902
1, 0.836723, -0.389534
1, 0.372871, 1.05133
1, 0.348738, 1.11146
1, 0.216988, 1.06251
0, 0.688728, 1.0413
0, 0.450738, 0.8738
1, 0.343311, 1.10796
1, 0.423795, 1.10681
1, 0.565155, -0.458601
0, 0.780543, 1.09309
1, 0.494652, 1.10983
0, 0.425558, 1.11125
0, 0.429114, -0.374881
0, 0.225525, 1.10846
1, 0.210968, 0.554974
0, 0.643022, 1.10646
1, 0.228286, 1.04194
0, 0.254011, 1.10367
1, 0.913962, 0.928415
1, 0.514017, 0.390575
1, 0.38114, -0.394227
1, 0.568359, -0.336706
0, 0.421273, 0.758739
1, 0.453341, 1.05237
1, 0.7644, 1.09666
1, 0.963482, 1.10914
1, 0.216967, 1.10979
0, 0.362676, 1.00174
1, 0.881853, 1.08636
0, 0.381808, -0.459448
1, 0.40426, 1.02268
0, 0.347052, -0.455112
0, 0.450288, 1.09918
1, 0.327161, 1.09078
0, 0.400545, 1.09769
1, 0.27258, 0.521331
1, 0.263744, 1.1101
0, 0.311215, 0.915543
1, 0.615816, 0.825211
1, 0.396838, 1.08923
0, 0.537994, 1.03057
1, 0.789504, 1.0686
1, 0.80009, 1.07611
1, 0.495563, 1.10953
1, 0.671551, 0.930692
1, 0.839852, 1.01227
0, 0.733056, 0.472099
1, 0.693921, 0.978082
0, 0.225224, 1.09243
0, 0.469133, 1.10545
1, 0.732155, 1.1063
0, 0.266082, 1.11146
0, 0.340191, 1.06822
1, 0.923932, 1.08821
1, 0.230424, 0.729768
0, 0.366427, -0.0778486
1, 0.49048, 1.07617
0, 0.531604, 1.10313
1, 0.721858, 1.0986
1, 0.218789, -0.396309
0, 0.621116, 1.10641
1, 0.382091, 0.965946
1, 0.798071, -0.273555
0, 0.449216, 1.10702
1, 0.304299, 1.08949
0, 0.44562, 1.10746
0, 0.278149, 0.151228
0, 0.241473, 1.03455
0, 0.302496, 1.07383
0, 0.234067, 1.0674
1, 0.832729, 1.07546
0, 0.208033, -0.454094
0, 0.316048, 1.11143
1, 0.246401, 1.09755
1, 0.846352, 0.96736
1, 0.673627, -0.207912
0, 0.367578, 1.04049
0, 0.791724, 1.10491
0, 0.505286, 1.11144
1, 0.660082, 1.11143
0, 0.664789, 0.974694
0, 0.295651, 0.986774
0, 0.624814, 1.06599
1, 0.248663, 1.10628
0, 0.274515, 1.1088
1, 0.437789, 1.10989
1, 0.746577, -0.393221
1, 0.267457, 1.09423
1, 0.508346, 1.10923
1, 0.586649, 1.1093
1, 0.296572, 1.10681
1, 0.447274, 1.09056
1, 0.822601, 1.05019
1, 0.832417, 1.11075
1, 0.8233, 1.07717
0, 0.508977, 1.10607
0, 0.29744, 1.11145
0, 0.400095, -0.26077
1, 0.410863, 1.10118
1, 0.626497, 0.857373
1, 0.369021, 1.10762
0, 0.357612, 1.09761
1, 0.319998, 1.07331
1, 0.874436, 0.852296
1, 0.830964, 1.11145
0, 0.582142, 0.841406
0, 0.365486, -0.456565
0, 0.459055, -0.371445
0, 0.275849, 1.07536
1, 0.419725, 1.07715
0, 0.773265, 0.385131
1, 0.613343, 0.76287
0, 0.44195, 0.928238
0, 0.627115, -0.211387
1, 0.544445, 1.10829
1, 0.764906, 0.933046
1, 0.486158, 1.11047
1, 0.449098, 0.125855
1, 0.832399, -0.233405
1, 0.344039, 1.09139
0, 0.321129, 1.10334
1, 0.737094, 1.04768
1, 0.333822, 1.10869
0, 0.580269, 1.0473
1, 0.874011, 0.977059
0, 0.486319, 1.02787
0, 0.473386, 1.02352
0, 0.707481, 1.11108
1, 0.489032, 1.09982
1, 0.797887, 1.04503
0, 0.451026, 1.08342
0, 0.558046, -0.316226
1, 0.5923, 1.05875
0, 0.707998, 1.07318
1, 0.761315, 0.88514
0, 0.714547, -0.33231
0, 0.469764, 1.0052
0, 0.227776, 1.1075
1, 0.691025, 1.09934
0, 0.205564, 1.08253
1, 0.227996, 1.10747
0, 0.346721, -0.459613
0, 0.34238, 0.829271
1, 0.346389, -0.457044
1, 0.212352, -0.458528
1, 0.282678, 1.0794
1, 0.807328, 1.10362
1, 0.539267, 1.09029
1, 0.453341, 0.650962
1, 0.783436, 1.09911
0, 0.697097, 0.652861
0, 0.289754, 1.10722
0, 0.319002, 1.04969
1, 0.231403, 0.862719
1, 0.810081, 1.07877
0, 0.230599, 0.222055
1, 0.669207, -0.252435
0, 0.686014, 1.10473
1, 0.764417, 0.0434622
0, 0.401201, 0.821825
0, 0.561937, 1.03866
0, 0.278863, -0.418186
1, 0.203692, -0.404384
1, 0.374204, 1.09668
1, 0.211558, 1.09824
1, 0.350588, 0.0169528
0, 0.748656, 1.11126
0, 0.276089, 1.04633
0, 0.682888, 1.08386
1, 0.550614, -0.457809
1, 0.841504, 1.06581
0, 0.273694, -0.459759
1, 0.432654, 0.930691
1, 0.619087, 1.09019
1, 0.844443, 1.11074
0, 0.304318, 1.10313
1, 0.521979, 1.09251
0, 0.26862, 1.10715
0, 0.27011, -0.378957
